TKT,I1,P,Up
365,nonwinner06.ai,1,1
526,nonwinner02.ai,1,1
320,nonwinner06.ai,1,1
479,nonwinner03.ai,1,1
273,nonwinner10.ai,1,1
612,nonwinner08.ai,1,1
39,nonwinner14.ai,1,1
235,nonwinner09.ai,1,1
371,nonwinner15.ai,1,1
597,nonwinner08.ai,1,1
506,nonwinner15.ai,1,2
381,nonwinner13.ai,1,2
278,nonwinner04.ai,1,2
643,hold09.ai,1,2
265,nonwinner09.ai,1,2
192,nonwinner08.ai,1,2
424,nonwinner05.ai,1,2
59,nonwinner03.ai,1,2
624,nonwinner14.ai,1,2
470,nonwinner06.ai,1,2
626,nonwinner15.ai,1,3
430,nonwinner09.ai,1,3
92,nonwinner11.ai,1,3
348,nonwinner10.ai,1,3
26,nonwinner15.ai,1,3
583,nonwinner07.ai,1,3
315,nonwinner12.ai,1,3
53,nonwinner04.ai,1,3
306,nonwinner13.ai,1,3
8,nonwinner04.ai,1,3
627,nonwinner08.ai,1,4
27,nonwinner08.ai,1,4
479,nonwinner03.ai,1,4
92,nonwinner11.ai,1,4
57,nonwinner08.ai,1,4
225,nonwinner12.ai,1,4
267,nonwinner08.ai,1,4
101,nonwinner15.ai,1,4
544,nonwinner05.ai,1,4
579,nonwinner14.ai,1,4
254,nonwinner03.ai,1,5
298,nonwinner07.ai,1,5
603,nonwinner10.ai,1,5
281,nonwinner15.ai,1,5
286,nonwinner02.ai,1,5
283,nonwinner07.ai,1,5
479,nonwinner03.ai,1,5
402,nonwinner08.ai,1,5
152,nonwinner11.ai,1,5
302,nonwinner11.ai,1,5
183,nonwinner10.ai,1,6
128,nonwinner04.ai,1,6
600,nonwinner12.ai,1,6
436,nonwinner02.ai,1,6
466,nonwinner02.ai,1,6
461,nonwinner15.ai,1,6
264,nonwinner14.ai,1,6
351,nonwinner13.ai,1,6
428,nonwinner04.ai,1,6
44,nonwinner03.ai,1,6
467,nonwinner11.ai,1,7
532,nonwinner01.ai,1,7
130,nonwinner09.ai,1,7
604,nonwinner05.ai,1,7
199,nonwinner05.ai,1,7
442,nonwinner01.ai,1,7
550,nonwinner09.ai,1,7
27,nonwinner08.ai,1,7
113,nonwinner04.ai,1,7
526,nonwinner02.ai,1,7
80,nonwinner06.ai,1,8
445,nonwinner09.ai,1,8
334,nonwinner05.ai,1,8
419,nonwinner03.ai,1,8
643,hold09.ai,1,8
535,nonwinner09.ai,1,8
333,nonwinner10.ai,1,8
229,nonwinner05.ai,1,8
464,nonwinner03.ai,1,8
55,nonwinner09.ai,1,8
457,nonwinner01.ai,1,1
397,nonwinner01.ai,1,1
182,nonwinner11.ai,1,1
394,nonwinner05.ai,1,1
325,nonwinner09.ai,1,1
274,nonwinner05.ai,1,1
357,nonwinner08.ai,1,1
566,nonwinner15.ai,1,1
164,nonwinner03.ai,1,1
34,nonwinner05.ai,1,1
561,nonwinner13.ai,1,2
205,nonwinner09.ai,1,2
236,nonwinner15.ai,1,2
516,nonwinner13.ai,1,2
375,nonwinner12.ai,1,2
581,nonwinner15.ai,1,2
371,nonwinner15.ai,1,2
368,nonwinner04.ai,1,2
543,nonwinner10.ai,1,2
577,nonwinner01.ai,1,2
127,nonwinner01.ai,1,3
54,nonwinner14.ai,1,3
535,nonwinner09.ai,1,3
207,nonwinner08.ai,1,3
460,nonwinner09.ai,1,3
480,nonwinner12.ai,1,3
488,nonwinner04.ai,1,3
519,nonwinner14.ai,1,3
351,nonwinner13.ai,1,3
268,nonwinner07.ai,1,3
412,nonwinner01.ai,1,4
173,nonwinner04.ai,1,4
528,nonwinner10.ai,1,4
452,nonwinner11.ai,1,4
311,nonwinner15.ai,1,4
74,nonwinner03.ai,1,4
100,nonwinner09.ai,1,4
426,nonwinner13.ai,1,4
324,nonwinner14.ai,1,4
118,nonwinner07.ai,1,4
627,nonwinner08.ai,1,5
579,nonwinner14.ai,1,5
33,nonwinner10.ai,1,5
95,nonwinner06.ai,1,5
232,nonwinner01.ai,1,5
149,nonwinner03.ai,1,5
84,nonwinner14.ai,1,5
550,nonwinner09.ai,1,5
291,nonwinner13.ai,1,5
548,nonwinner04.ai,1,5
87,nonwinner08.ai,1,6
557,nonwinner11.ai,1,6
34,nonwinner05.ai,1,6
65,nonwinner06.ai,1,6
409,nonwinner05.ai,1,6
92,nonwinner11.ai,1,6
357,nonwinner08.ai,1,6
81,nonwinner13.ai,1,6
293,nonwinner04.ai,1,6
626,nonwinner15.ai,1,6
323,nonwinner04.ai,1,7
284,nonwinner03.ai,1,7
400,nonwinner09.ai,1,7
321,nonwinner13.ai,1,7
544,nonwinner05.ai,1,7
637,hold03.ai,1,7
408,nonwinner10.ai,1,7
570,nonwinner12.ai,1,7
238,nonwinner07.ai,1,7
123,nonwinner10.ai,1,7
261,nonwinner13.ai,1,8
42,nonwinner08.ai,1,8
149,nonwinner03.ai,1,8
316,nonwinner02.ai,1,8
408,nonwinner10.ai,1,8
523,nonwinner07.ai,1,8
68,nonwinner04.ai,1,8
620,nonwinner06.ai,1,8
280,nonwinner09.ai,1,8
461,nonwinner15.ai,1,8
37,nonwinner01.ai,1,1
54,nonwinner14.ai,1,1
38,nonwinner04.ai,1,1
43,nonwinner07.ai,1,1
117,nonwinner08.ai,1,1
386,nonwinner15.ai,1,1
553,nonwinner07.ai,1,1
121,nonwinner02.ai,1,1
511,nonwinner02.ai,1,1
427,nonwinner01.ai,1,1
627,nonwinner08.ai,1,2
585,nonwinner12.ai,1,2
92,nonwinner11.ai,1,2
427,nonwinner01.ai,1,2
593,nonwinner04.ai,1,2
334,nonwinner05.ai,1,2
110,nonwinner06.ai,1,2
225,nonwinner12.ai,1,2
587,nonwinner11.ai,1,2
504,nonwinner14.ai,1,2
195,nonwinner12.ai,1,3
192,nonwinner08.ai,1,3
636,hold02.ai,1,3
85,nonwinner09.ai,1,3
87,nonwinner08.ai,1,3
221,nonwinner15.ai,1,3
527,nonwinner11.ai,1,3
528,nonwinner10.ai,1,3
505,nonwinner09.ai,1,3
657,winner02.ai,1,3
455,nonwinner06.ai,1,4
502,nonwinner01.ai,1,4
58,nonwinner07.ai,1,4
513,nonwinner10.ai,1,4
364,nonwinner05.ai,1,4
120,nonwinner12.ai,1,4
559,nonwinner05.ai,1,4
133,nonwinner07.ai,1,4
131,nonwinner15.ai,1,4
580,nonwinner09.ai,1,4
108,nonwinner10.ai,1,5
178,nonwinner07.ai,1,5
227,nonwinner11.ai,1,5
563,nonwinner04.ai,1,5
42,nonwinner08.ai,1,5
646,hold12.ai,1,5
199,nonwinner05.ai,1,5
205,nonwinner09.ai,1,5
197,nonwinner11.ai,1,5
503,nonwinner04.ai,1,5
334,nonwinner05.ai,1,6
396,nonwinner13.ai,1,6
105,nonwinner12.ai,1,6
271,nonwinner02.ai,1,6
290,nonwinner06.ai,1,6
215,nonwinner06.ai,1,6
42,nonwinner08.ai,1,6
53,nonwinner04.ai,1,6
191,nonwinner15.ai,1,6
227,nonwinner11.ai,1,6
630,nonwinner12.ai,1,7
269,nonwinner03.ai,1,7
127,nonwinner01.ai,1,7
649,hold15.ai,1,7
610,nonwinner09.ai,1,7
32,nonwinner11.ai,1,7
415,nonwinner09.ai,1,7
161,nonwinner15.ai,1,7
426,nonwinner13.ai,1,7
202,nonwinner01.ai,1,7
475,nonwinner09.ai,1,8
432,nonwinner08.ai,1,8
479,nonwinner03.ai,1,8
618,nonwinner10.ai,1,8
513,nonwinner10.ai,1,8
646,hold12.ai,1,8
262,nonwinner01.ai,1,8
309,nonwinner14.ai,1,8
252,nonwinner08.ai,1,8
172,nonwinner01.ai,1,8
492,nonwinner08.ai,1,1
573,nonwinner10.ai,1,1
610,nonwinner09.ai,1,1
231,nonwinner13.ai,1,1
436,nonwinner02.ai,1,1
615,nonwinner12.ai,1,1
250,nonwinner09.ai,1,1
57,nonwinner08.ai,1,1
431,nonwinner15.ai,1,1
319,nonwinner05.ai,1,1
242,nonwinner11.ai,1,2
490,nonwinner09.ai,1,2
391,nonwinner02.ai,1,2
157,nonwinner01.ai,1,2
511,nonwinner02.ai,1,2
139,nonwinner05.ai,1,2
342,nonwinner08.ai,1,2
7,nonwinner01.ai,1,2
215,nonwinner06.ai,1,2
209,nonwinner03.ai,1,2
584,nonwinner03.ai,1,3
387,nonwinner08.ai,1,3
514,nonwinner05.ai,1,3
270,nonwinner12.ai,1,3
30,nonwinner12.ai,1,3
429,nonwinner14.ai,1,3
472,nonwinner01.ai,1,3
263,nonwinner04.ai,1,3
83,nonwinner04.ai,1,3
66,nonwinner13.ai,1,3
631,nonwinner02.ai,1,4
525,nonwinner12.ai,1,4
396,nonwinner13.ai,1,4
590,nonwinner06.ai,1,4
232,nonwinner01.ai,1,4
158,nonwinner04.ai,1,4
448,nonwinner07.ai,1,4
164,nonwinner03.ai,1,4
335,nonwinner06.ai,1,4
460,nonwinner09.ai,1,4
220,nonwinner09.ai,1,5
91,nonwinner02.ai,1,5
515,nonwinner06.ai,1,5
505,nonwinner09.ai,1,5
468,nonwinner10.ai,1,5
343,nonwinner07.ai,1,5
40,nonwinner09.ai,1,5
364,nonwinner05.ai,1,5
133,nonwinner07.ai,1,5
153,nonwinner10.ai,1,5
117,nonwinner08.ai,1,6
525,nonwinner12.ai,1,6
104,nonwinner03.ai,1,6
192,nonwinner08.ai,1,6
560,nonwinner06.ai,1,6
126,nonwinner13.ai,1,6
189,nonwinner14.ai,1,6
429,nonwinner14.ai,1,6
75,nonwinner12.ai,1,6
102,nonwinner08.ai,1,6
92,nonwinner11.ai,1,7
36,nonwinner13.ai,1,7
337,nonwinner01.ai,1,7
641,hold07.ai,1,7
16,nonwinner02.ai,1,7
103,nonwinner07.ai,1,7
206,nonwinner15.ai,1,7
145,nonwinner09.ai,1,7
431,nonwinner15.ai,1,7
571,nonwinner02.ai,1,7
409,nonwinner05.ai,1,8
619,nonwinner05.ai,1,8
467,nonwinner11.ai,1,8
151,nonwinner02.ai,1,8
600,nonwinner12.ai,1,8
403,nonwinner07.ai,1,8
197,nonwinner11.ai,1,8
629,nonwinner03.ai,1,8
94,nonwinner05.ai,1,8
193,nonwinner07.ai,1,8
336,nonwinner13.ai,1,1
344,nonwinner03.ai,1,1
220,nonwinner09.ai,1,1
309,nonwinner14.ai,1,1
560,nonwinner06.ai,1,1
493,nonwinner07.ai,1,1
378,nonwinner10.ai,1,1
322,nonwinner01.ai,1,1
259,nonwinner05.ai,1,1
369,nonwinner14.ai,1,1
423,nonwinner10.ai,1,2
277,nonwinner01.ai,1,2
36,nonwinner13.ai,1,2
527,nonwinner11.ai,1,2
112,nonwinner01.ai,1,2
364,nonwinner05.ai,1,2
63,nonwinner10.ai,1,2
208,nonwinner07.ai,1,2
422,nonwinner11.ai,1,2
590,nonwinner06.ai,1,2
634,nonwinner05.ai,1,3
146,nonwinner15.ai,1,3
529,nonwinner05.ai,1,3
135,nonwinner12.ai,1,3
137,nonwinner11.ai,1,3
156,nonwinner13.ai,1,3
166,nonwinner02.ai,1,3
435,nonwinner12.ai,1,3
88,nonwinner07.ai,1,3
169,nonwinner05.ai,1,3
561,nonwinner13.ai,1,4
565,nonwinner09.ai,1,4
346,nonwinner02.ai,1,4
506,nonwinner15.ai,1,4
314,nonwinner03.ai,1,4
90,nonwinner12.ai,1,4
95,nonwinner06.ai,1,4
310,nonwinner09.ai,1,4
646,hold12.ai,1,4
483,nonwinner10.ai,1,4
128,nonwinner04.ai,1,5
632,nonwinner11.ai,1,5
129,nonwinner14.ai,1,5
617,nonwinner11.ai,1,5
75,nonwinner12.ai,1,5
147,nonwinner08.ai,1,5
564,nonwinner14.ai,1,5
620,nonwinner06.ai,1,5
242,nonwinner11.ai,1,5
119,nonwinner03.ai,1,5
254,nonwinner03.ai,1,6
581,nonwinner15.ai,1,6
278,nonwinner04.ai,1,6
537,nonwinner08.ai,1,6
631,nonwinner02.ai,1,6
655,winner02.ai,1,6
387,nonwinner08.ai,1,6
292,nonwinner01.ai,1,6
476,nonwinner15.ai,1,6
647,hold13.ai,1,6
215,nonwinner06.ai,1,7
183,nonwinner10.ai,1,7
210,nonwinner12.ai,1,7
136,nonwinner02.ai,1,7
343,nonwinner07.ai,1,7
631,nonwinner02.ai,1,7
272,nonwinner11.ai,1,7
91,nonwinner02.ai,1,7
6,nonwinner13.ai,1,7
300,nonwinner12.ai,1,7
654,winner02.ai,1,8
636,hold02.ai,1,8
221,nonwinner15.ai,1,8
407,nonwinner11.ai,1,8
304,nonwinner05.ai,1,8
29,nonwinner03.ai,1,8
124,nonwinner05.ai,1,8
652,winner02.ai,1,8
457,nonwinner01.ai,1,8
585,nonwinner12.ai,1,8
167,nonwinner11.ai,1,1
509,nonwinner03.ai,1,1
350,nonwinner06.ai,1,1
77,nonwinner11.ai,1,1
489,nonwinner14.ai,1,1
262,nonwinner01.ai,1,1
465,nonwinner12.ai,1,1
286,nonwinner02.ai,1,1
110,nonwinner06.ai,1,1
635,hold01.ai,1,1
196,nonwinner02.ai,1,2
246,nonwinner13.ai,1,2
81,nonwinner13.ai,1,2
361,nonwinner02.ai,1,2
533,nonwinner04.ai,1,2
228,nonwinner10.ai,1,2
238,nonwinner07.ai,1,2
302,nonwinner11.ai,1,2
190,nonwinner09.ai,1,2
285,nonwinner12.ai,1,2
262,nonwinner01.ai,1,3
27,nonwinner08.ai,1,3
473,nonwinner04.ai,1,3
420,nonwinner12.ai,1,3
658,winner02.ai,1,3
404,nonwinner03.ai,1,3
654,winner02.ai,1,3
357,nonwinner08.ai,1,3
222,nonwinner08.ai,1,3
525,nonwinner12.ai,1,3
418,nonwinner07.ai,1,4
282,nonwinner08.ai,1,4
302,nonwinner11.ai,1,4
305,nonwinner06.ai,1,4
275,nonwinner06.ai,1,4
22,nonwinner01.ai,1,4
69,nonwinner14.ai,1,4
535,nonwinner09.ai,1,4
585,nonwinner12.ai,1,4
23,nonwinner04.ai,1,4
104,nonwinner03.ai,1,5
289,nonwinner05.ai,1,5
651,winner02.ai,1,5
252,nonwinner08.ai,1,5
342,nonwinner08.ai,1,5
384,nonwinner14.ai,1,5
656,winner02.ai,1,5
137,nonwinner11.ai,1,5
156,nonwinner13.ai,1,5
486,nonwinner13.ai,1,5
567,nonwinner08.ai,1,6
83,nonwinner04.ai,1,6
504,nonwinner14.ai,1,6
558,nonwinner10.ai,1,6
175,nonwinner09.ai,1,6
618,nonwinner10.ai,1,6
294,nonwinner14.ai,1,6
632,nonwinner11.ai,1,6
622,nonwinner01.ai,1,6
540,nonwinner12.ai,1,6
383,nonwinner04.ai,1,7
384,nonwinner14.ai,1,7
18,nonwinner10.ai,1,7
512,nonwinner11.ai,1,7
444,nonwinner14.ai,1,7
646,hold12.ai,1,7
608,nonwinner04.ai,1,7
602,nonwinner11.ai,1,7
247,nonwinner01.ai,1,7
258,nonwinner10.ai,1,7
413,nonwinner04.ai,1,8
327,nonwinner08.ai,1,8
81,nonwinner13.ai,1,8
194,nonwinner03.ai,1,8
489,nonwinner14.ai,1,8
642,hold08.ai,1,8
40,nonwinner09.ai,1,8
417,nonwinner08.ai,1,8
597,nonwinner08.ai,1,8
372,nonwinner08.ai,1,8
301,nonwinner02.ai,1,1
73,nonwinner07.ai,1,1
498,nonwinner10.ai,1,1
240,nonwinner12.ai,1,1
291,nonwinner13.ai,1,1
181,nonwinner02.ai,1,1
636,hold02.ai,1,1
211,nonwinner02.ai,1,1
639,hold05.ai,1,1
132,nonwinner08.ai,1,1
566,nonwinner15.ai,1,2
453,nonwinner10.ai,1,2
439,nonwinner05.ai,1,2
237,nonwinner08.ai,1,2
274,nonwinner05.ai,1,2
171,nonwinner13.ai,1,2
308,nonwinner04.ai,1,2
458,nonwinner04.ai,1,2
388,nonwinner07.ai,1,2
613,nonwinner07.ai,1,2
31,nonwinner02.ai,1,3
141,nonwinner13.ai,1,3
151,nonwinner02.ai,1,3
380,nonwinner06.ai,1,3
653,winner02.ai,1,3
3,nonwinner10.ai,1,3
168,nonwinner10.ai,1,3
277,nonwinner01.ai,1,3
170,nonwinner06.ai,1,3
257,nonwinner11.ai,1,3
15,nonwinner12.ai,1,4
175,nonwinner09.ai,1,4
172,nonwinner01.ai,1,4
625,nonwinner09.ai,1,4
230,nonwinner06.ai,1,4
374,nonwinner03.ai,1,4
103,nonwinner07.ai,1,4
72,nonwinner08.ai,1,4
253,nonwinner07.ai,1,4
279,nonwinner14.ai,1,4
255,nonwinner12.ai,1,5
327,nonwinner08.ai,1,5
140,nonwinner06.ai,1,5
529,nonwinner05.ai,1,5
376,nonwinner02.ai,1,5
7,nonwinner01.ai,1,5
409,nonwinner05.ai,1,5
414,nonwinner14.ai,1,5
366,nonwinner13.ai,1,5
605,nonwinner06.ai,1,5
68,nonwinner04.ai,1,6
106,nonwinner02.ai,1,6
194,nonwinner03.ai,1,6
370,nonwinner09.ai,1,6
125,nonwinner06.ai,1,6
228,nonwinner10.ai,1,6
377,nonwinner11.ai,1,6
289,nonwinner05.ai,1,6
116,nonwinner15.ai,1,6
578,nonwinner04.ai,1,6
287,nonwinner11.ai,1,7
439,nonwinner05.ai,1,7
87,nonwinner08.ai,1,7
389,nonwinner03.ai,1,7
294,nonwinner14.ai,1,7
207,nonwinner08.ai,1,7
601,nonwinner02.ai,1,7
387,nonwinner08.ai,1,7
115,nonwinner09.ai,1,7
580,nonwinner09.ai,1,7
308,nonwinner04.ai,1,8
174,nonwinner14.ai,1,8
491,nonwinner15.ai,1,8
402,nonwinner08.ai,1,8
226,nonwinner02.ai,1,8
288,nonwinner10.ai,1,8
604,nonwinner05.ai,1,8
371,nonwinner15.ai,1,8
641,hold07.ai,1,8
110,nonwinner06.ai,1,8
26,nonwinner15.ai,1,1
591,nonwinner13.ai,1,1
288,nonwinner10.ai,1,1
246,nonwinner13.ai,1,1
227,nonwinner11.ai,1,1
505,nonwinner09.ai,1,1
580,nonwinner09.ai,1,1
628,nonwinner07.ai,1,1
531,nonwinner13.ai,1,1
482,nonwinner11.ai,1,1
451,nonwinner02.ai,1,2
319,nonwinner05.ai,1,2
528,nonwinner10.ai,1,2
645,hold11.ai,1,2
177,nonwinner08.ai,1,2
61,nonwinner02.ai,1,2
53,nonwinner04.ai,1,2
492,nonwinner08.ai,1,2
232,nonwinner01.ai,1,2
287,nonwinner11.ai,1,2
444,nonwinner14.ai,1,3
120,nonwinner12.ai,1,3
463,nonwinner07.ai,1,3
235,nonwinner09.ai,1,3
406,nonwinner02.ai,1,3
322,nonwinner01.ai,1,3
256,nonwinner02.ai,1,3
213,nonwinner10.ai,1,3
271,nonwinner02.ai,1,3
349,nonwinner05.ai,1,3
386,nonwinner15.ai,1,4
134,nonwinner03.ai,1,4
166,nonwinner02.ai,1,4
32,nonwinner11.ai,1,4
344,nonwinner03.ai,1,4
470,nonwinner06.ai,1,4
359,nonwinner03.ai,1,4
28,nonwinner07.ai,1,4
402,nonwinner08.ai,1,4
555,nonwinner12.ai,1,4
280,nonwinner09.ai,1,5
6,nonwinner13.ai,1,5
204,nonwinner14.ai,1,5
557,nonwinner11.ai,1,5
525,nonwinner12.ai,1,5
471,nonwinner13.ai,1,5
229,nonwinner05.ai,1,5
266,nonwinner15.ai,1,5
189,nonwinner14.ai,1,5
356,nonwinner15.ai,1,5
630,nonwinner12.ai,1,6
98,nonwinner04.ai,1,6
213,nonwinner10.ai,1,6
19,nonwinner05.ai,1,6
383,nonwinner04.ai,1,6
199,nonwinner05.ai,1,6
371,nonwinner15.ai,1,6
43,nonwinner07.ai,1,6
459,nonwinner14.ai,1,6
348,nonwinner10.ai,1,6
262,nonwinner01.ai,1,7
256,nonwinner02.ai,1,7
451,nonwinner02.ai,1,7
506,nonwinner15.ai,1,7
458,nonwinner04.ai,1,7
195,nonwinner12.ai,1,7
56,nonwinner15.ai,1,7
407,nonwinner11.ai,1,7
326,nonwinner15.ai,1,7
346,nonwinner02.ai,1,7
386,nonwinner15.ai,1,8
339,nonwinner14.ai,1,8
382,nonwinner01.ai,1,8
520,nonwinner09.ai,1,8
230,nonwinner06.ai,1,8
507,nonwinner08.ai,1,8
493,nonwinner07.ai,1,8
222,nonwinner08.ai,1,8
506,nonwinner15.ai,1,8
546,nonwinner13.ai,1,8
464,nonwinner03.ai,1,1
529,nonwinner05.ai,1,1
621,nonwinner13.ai,1,1
557,nonwinner11.ai,1,1
466,nonwinner02.ai,1,1
460,nonwinner09.ai,1,1
409,nonwinner05.ai,1,1
152,nonwinner11.ai,1,1
257,nonwinner11.ai,1,1
496,nonwinner02.ai,1,1
94,nonwinner05.ai,1,2
448,nonwinner07.ai,1,2
370,nonwinner09.ai,1,2
437,nonwinner11.ai,1,2
189,nonwinner14.ai,1,2
512,nonwinner11.ai,1,2
72,nonwinner08.ai,1,2
71,nonwinner15.ai,1,2
312,nonwinner08.ai,1,2
244,nonwinner05.ai,1,2
49,nonwinner05.ai,1,3
100,nonwinner09.ai,1,3
59,nonwinner03.ai,1,3
521,nonwinner15.ai,1,3
22,nonwinner01.ai,1,3
364,nonwinner05.ai,1,3
228,nonwinner10.ai,1,3
212,nonwinner11.ai,1,3
537,nonwinner08.ai,1,3
10,nonwinner09.ai,1,3
331,nonwinner02.ai,1,4
536,nonwinner15.ai,1,4
144,nonwinner14.ai,1,4
309,nonwinner14.ai,1,4
108,nonwinner10.ai,1,4
635,hold01.ai,1,4
552,nonwinner08.ai,1,4
184,nonwinner05.ai,1,4
185,nonwinner06.ai,1,4
494,nonwinner03.ai,1,4
36,nonwinner13.ai,1,5
611,nonwinner15.ai,1,5
48,nonwinner10.ai,1,5
456,nonwinner13.ai,1,5
76,nonwinner02.ai,1,5
634,nonwinner05.ai,1,5
192,nonwinner08.ai,1,5
513,nonwinner10.ai,1,5
422,nonwinner11.ai,1,5
212,nonwinner11.ai,1,5
11,nonwinner15.ai,1,6
401,nonwinner15.ai,1,6
565,nonwinner09.ai,1,6
577,nonwinner01.ai,1,6
54,nonwinner14.ai,1,6
198,nonwinner10.ai,1,6
520,nonwinner09.ai,1,6
646,hold12.ai,1,6
28,nonwinner07.ai,1,6
392,nonwinner11.ai,1,6
582,nonwinner08.ai,1,7
412,nonwinner01.ai,1,7
399,nonwinner14.ai,1,7
340,nonwinner09.ai,1,7
271,nonwinner02.ai,1,7
565,nonwinner09.ai,1,7
551,nonwinner15.ai,1,7
624,nonwinner14.ai,1,7
424,nonwinner05.ai,1,7
286,nonwinner02.ai,1,7
651,winner02.ai,1,8
69,nonwinner14.ai,1,8
225,nonwinner12.ai,1,8
347,nonwinner11.ai,1,8
350,nonwinner06.ai,1,8
575,nonwinner06.ai,1,8
183,nonwinner10.ai,1,8
329,nonwinner03.ai,1,8
422,nonwinner11.ai,1,8
472,nonwinner01.ai,1,8
204,nonwinner14.ai,1,1
272,nonwinner11.ai,1,1
363,nonwinner10.ai,1,1
83,nonwinner04.ai,1,1
454,nonwinner05.ai,1,1
98,nonwinner04.ai,1,1
236,nonwinner15.ai,1,1
530,nonwinner06.ai,1,1
544,nonwinner05.ai,1,1
84,nonwinner14.ai,1,1
336,nonwinner13.ai,1,2
651,winner02.ai,1,2
88,nonwinner07.ai,1,2
240,nonwinner12.ai,1,2
318,nonwinner10.ai,1,2
11,nonwinner15.ai,1,2
222,nonwinner08.ai,1,2
107,nonwinner11.ai,1,2
407,nonwinner11.ai,1,2
636,hold02.ai,1,2
148,nonwinner07.ai,1,3
63,nonwinner10.ai,1,3
510,nonwinner12.ai,1,3
217,nonwinner01.ai,1,3
229,nonwinner05.ai,1,3
15,nonwinner12.ai,1,3
250,nonwinner09.ai,1,3
534,nonwinner14.ai,1,3
552,nonwinner08.ai,1,3
523,nonwinner07.ai,1,3
178,nonwinner07.ai,1,4
440,nonwinner06.ai,1,4
10,nonwinner09.ai,1,4
532,nonwinner01.ai,1,4
326,nonwinner15.ai,1,4
328,nonwinner07.ai,1,4
558,nonwinner10.ai,1,4
216,nonwinner13.ai,1,4
112,nonwinner01.ai,1,4
8,nonwinner04.ai,1,4
305,nonwinner06.ai,1,5
203,nonwinner04.ai,1,5
431,nonwinner15.ai,1,5
385,nonwinner09.ai,1,5
337,nonwinner01.ai,1,5
67,nonwinner01.ai,1,5
170,nonwinner06.ai,1,5
404,nonwinner03.ai,1,5
61,nonwinner02.ai,1,5
32,nonwinner11.ai,1,5
272,nonwinner11.ai,1,6
165,nonwinner12.ai,1,6
451,nonwinner02.ai,1,6
270,nonwinner12.ai,1,6
72,nonwinner08.ai,1,6
535,nonwinner09.ai,1,6
145,nonwinner09.ai,1,6
182,nonwinner11.ai,1,6
169,nonwinner05.ai,1,6
544,nonwinner05.ai,1,6
219,nonwinner14.ai,1,7
157,nonwinner01.ai,1,7
553,nonwinner07.ai,1,7
141,nonwinner13.ai,1,7
636,hold02.ai,1,7
625,nonwinner09.ai,1,7
114,nonwinner14.ai,1,7
479,nonwinner03.ai,1,7
509,nonwinner03.ai,1,7
485,nonwinner06.ai,1,7
592,nonwinner01.ai,1,8
130,nonwinner09.ai,1,8
492,nonwinner08.ai,1,8
173,nonwinner04.ai,1,8
393,nonwinner10.ai,1,8
504,nonwinner14.ai,1,8
30,nonwinner12.ai,1,8
596,nonwinner15.ai,1,8
415,nonwinner09.ai,1,8
188,nonwinner04.ai,1,8
303,nonwinner10.ai,1,1
611,nonwinner15.ai,1,1
8,nonwinner04.ai,1,1
609,nonwinner14.ai,1,1
515,nonwinner06.ai,1,1
654,winner02.ai,1,1
581,nonwinner15.ai,1,1
5,nonwinner06.ai,1,1
228,nonwinner10.ai,1,1
447,nonwinner08.ai,1,1
97,nonwinner01.ai,1,2
20,nonwinner06.ai,1,2
570,nonwinner12.ai,1,2
642,hold08.ai,1,2
65,nonwinner06.ai,1,2
268,nonwinner07.ai,1,2
345,nonwinner12.ai,1,2
271,nonwinner02.ai,1,2
469,nonwinner05.ai,1,2
135,nonwinner12.ai,1,2
297,nonwinner08.ai,1,3
383,nonwinner04.ai,1,3
279,nonwinner14.ai,1,3
415,nonwinner09.ai,1,3
202,nonwinner01.ai,1,3
320,nonwinner06.ai,1,3
337,nonwinner01.ai,1,3
390,nonwinner12.ai,1,3
468,nonwinner10.ai,1,3
608,nonwinner04.ai,1,3
575,nonwinner06.ai,1,4
21,nonwinner13.ai,1,4
623,nonwinner04.ai,1,4
238,nonwinner07.ai,1,4
450,nonwinner12.ai,1,4
469,nonwinner05.ai,1,4
473,nonwinner04.ai,1,4
614,nonwinner03.ai,1,4
650,winner01.ai,1,4
111,nonwinner13.ai,1,4
243,nonwinner10.ai,1,5
543,nonwinner10.ai,1,5
271,nonwinner02.ai,1,5
315,nonwinner12.ai,1,5
566,nonwinner15.ai,1,5
269,nonwinner03.ai,1,5
260,nonwinner06.ai,1,5
353,nonwinner04.ai,1,5
314,nonwinner03.ai,1,5
482,nonwinner11.ai,1,5
619,nonwinner05.ai,1,6
196,nonwinner02.ai,1,6
606,nonwinner13.ai,1,6
238,nonwinner07.ai,1,6
138,nonwinner10.ai,1,6
265,nonwinner09.ai,1,6
234,nonwinner14.ai,1,6
380,nonwinner06.ai,1,6
137,nonwinner11.ai,1,6
76,nonwinner02.ai,1,6
89,nonwinner03.ai,1,7
252,nonwinner08.ai,1,7
404,nonwinner03.ai,1,7
112,nonwinner01.ai,1,7
373,nonwinner07.ai,1,7
55,nonwinner09.ai,1,7
213,nonwinner10.ai,1,7
160,nonwinner09.ai,1,7
245,nonwinner06.ai,1,7
216,nonwinner13.ai,1,7
189,nonwinner14.ai,1,8
53,nonwinner04.ai,1,8
615,nonwinner12.ai,1,8
563,nonwinner04.ai,1,8
220,nonwinner09.ai,1,8
538,nonwinner07.ai,1,8
34,nonwinner05.ai,1,8
9,nonwinner14.ai,1,8
50,nonwinner06.ai,1,8
640,hold06.ai,1,8
